txn_id,timestamp,source_account,dest_account,amount,channel,txn_type
MOCK_000885,2026-05-09T18:42:13,NEW0000047,868A4181,417372.73,branch_cash,cash_out
MOCK_000886,2026-05-16T06:09:47,NEW0000210,NEW0000049,61816.47,NEFT,debit
MOCK_000887,2026-05-28T01:06:21,NEW0000049,611C3534,361071.06,NEFT,cash_in
MOCK_000888,2026-05-16T03:30:51,80071E780,238A9883,343526.41,net_banking,payment
MOCK_000889,2026-05-10T03:57:01,611C3534,NEW0000109,428388.31,net_banking,cash_in
MOCK_000890,2026-05-20T05:48:15,575E8550,868A4181,219034.79,NEFT,transfer
MOCK_000891,2026-05-09T04:34:36,930B2367,NEW0000026,32364.56,IMPS,cash_in
MOCK_000892,2026-05-25T05:30:19,930B2367,NEW0000013,139266.38,cheque,cash_out
MOCK_000893,2026-05-24T12:31:18,289C9503,NEW0000103,255712.14,RTGS,cash_out
MOCK_000894,2026-05-07T12:49:48,005B7236,NEW0000210,14871.46,UPI,transfer
MOCK_000895,2026-05-30T08:23:28,216B4120,NEW0000097,339605.39,RTGS,cash_in
MOCK_000896,2026-05-26T05:47:03,NEW0000024,NEW0000169,383788.38,net_banking,payment
MOCK_000897,2026-05-27T07:59:10,800043C00,005B7236,171814.39,UPI,transfer
MOCK_000898,2026-05-19T06:27:49,NEW0000030,NEW0000244,221283.65,UPI,transfer
MOCK_000899,2026-05-08T23:14:30,289C9503,NEW0000077,245744.89,RTGS,cash_in
MOCK_000900,2026-05-24T19:32:11,NEW0000124,NEW0000145,330042.69,net_banking,cash_out
MOCK_000901,2026-05-13T18:52:21,8001D2320,930B2367,247350.62,branch_cash,debit
MOCK_000902,2026-05-03T23:33:50,NEW0000196,NEW0000082,14083.21,UPI,payment
MOCK_000903,2026-05-02T07:20:26,NEW0000089,NEW0000149,382599.36,ATM,cash_out
MOCK_000904,2026-05-18T01:15:30,NEW0000054,NEW0000105,28234.06,IMPS,payment
MOCK_000905,2026-05-04T04:18:47,472B9107,80052F960,434471.29,NEFT,cash_in
MOCK_000906,2026-05-21T12:13:00,8006524E0,NEW0000145,284029.02,branch_cash,cash_in
MOCK_000907,2026-05-19T08:05:46,8003479D0,NEW0000244,285181.07,ATM,debit
MOCK_000908,2026-05-10T23:54:02,800043C00,575E8550,167990.37,ATM,payment
MOCK_000909,2026-05-25T02:59:26,NEW0000093,NEW0000051,317725.75,NEFT,debit
MOCK_000910,2026-05-20T12:23:44,005B7236,NEW0000200,402303.46,NEFT,debit
MOCK_000911,2026-05-26T18:44:02,NEW0000204,NEW0000200,237639.43,IMPS,cash_in
MOCK_000912,2026-05-15T13:25:09,NEW0000166,NEW0000129,216460.91,ATM,payment
MOCK_000913,2026-05-27T13:57:23,005B7236,NEW0000116,90308.62,UPI,debit
MOCK_000914,2026-05-23T16:26:18,NEW0000147,289C9503,133975.3,branch_cash,debit
MOCK_000915,2026-05-23T10:50:09,NEW0000015,073A8578,73880.37,RTGS,cash_in
MOCK_000916,2026-05-10T21:09:44,NEW0000105,063A7560,422985.03,cheque,cash_in
MOCK_000917,2026-05-20T16:52:05,NEW0000065,NEW0000060,119249.33,RTGS,payment
MOCK_000918,2026-05-22T04:07:54,472B9107,8005FF2D0,211015.34,UPI,payment
MOCK_000919,2026-05-27T17:37:08,233C9131,NEW0000280,88000.85,UPI,cash_out
MOCK_000920,2026-05-16T05:43:32,NEW0000014,NEW0000021,300803.85,NEFT,cash_out
MOCK_000921,2026-05-20T06:24:58,NEW0000171,NEW0000023,471581.64,RTGS,payment
MOCK_000922,2026-05-26T08:07:28,118C2559,NEW0000010,332111.93,cheque,cash_out
MOCK_000923,2026-05-16T05:08:58,NEW0000060,605E6253,164649.66,branch_cash,payment
MOCK_000924,2026-05-11T09:27:16,NEW0000055,549B9965,484962.04,net_banking,cash_out
MOCK_000925,2026-05-19T04:33:46,013C2991,8006524E0,349811.87,NEFT,cash_in
MOCK_000926,2026-05-08T00:50:03,8003479D0,NEW0000071,181505.38,ATM,cash_in
MOCK_000927,2026-05-03T15:41:52,238A9883,118C2559,345344.32,IMPS,cash_in
MOCK_000928,2026-05-18T14:45:24,472B9107,NEW0000179,451579.52,NEFT,debit
MOCK_000929,2026-05-13T09:43:05,NEW0000113,930B2367,150451.07,IMPS,cash_in
MOCK_000930,2026-05-16T09:32:47,8001D2320,NEW0000161,439734.83,branch_cash,transfer
MOCK_000931,2026-05-23T20:51:40,8001A4930,NEW0000125,368473.61,ATM,cash_out
MOCK_000932,2026-05-13T16:03:07,NEW0000025,NEW0000178,253172.19,ATM,cash_out
MOCK_000933,2026-05-02T07:51:57,NEW0000140,NEW0000116,380990.1,RTGS,cash_out
MOCK_000934,2026-05-15T19:59:19,NEW0000034,457A1192,156867.76,NEFT,transfer
MOCK_000935,2026-05-07T07:34:09,80026B6A0,NEW0000196,423481.75,branch_cash,cash_in
MOCK_000936,2026-05-29T18:55:07,118C2559,549B9965,413386.04,cheque,payment
MOCK_000937,2026-05-28T16:33:11,073A8578,80071E780,112251.32,UPI,debit
MOCK_000938,2026-05-23T10:45:50,NEW0000160,8001A4930,99141.12,RTGS,transfer
MOCK_000939,2026-05-05T07:45:50,NEW0000013,NEW0000038,479016.85,RTGS,debit
MOCK_000940,2026-05-23T00:36:28,614B5989,605E6253,413630.45,net_banking,transfer
MOCK_000941,2026-05-14T23:30:00,928C4969,NEW0000280,373224.05,branch_cash,payment
MOCK_000942,2026-05-10T04:37:26,928C4969,NEW0000072,209171.31,branch_cash,payment
MOCK_000943,2026-05-13T01:18:41,005B7236,545A5242,184825.17,net_banking,transfer
MOCK_000944,2026-05-20T07:11:05,233C9131,NEW0000177,343429.36,branch_cash,cash_out
MOCK_000945,2026-05-03T20:27:05,NEW0000065,8005FF2D0,26065.78,IMPS,cash_out
MOCK_000946,2026-05-03T05:01:30,NEW0000155,NEW0000153,2690.44,branch_cash,cash_in
MOCK_000947,2026-05-02T23:54:50,NEW0000171,8005FF2D0,290247.65,cheque,payment
MOCK_000948,2026-05-05T08:26:50,NEW0000204,NEW0000033,158665.52,branch_cash,payment
MOCK_000949,2026-05-25T05:37:21,NEW0000244,233C9131,435841.06,cheque,cash_in
MOCK_000950,2026-05-30T18:07:01,NEW0000072,NEW0000067,414796.29,cheque,debit
MOCK_000951,2026-05-08T08:14:10,8001D2320,800043C00,277841.8,net_banking,transfer
MOCK_000952,2026-05-23T19:52:41,800422350,618A9717,130119.38,net_banking,cash_out
MOCK_000953,2026-05-28T05:26:34,800043C00,NEW0000054,242604.91,net_banking,transfer
MOCK_000954,2026-05-10T21:22:01,NEW0000037,8001A4930,434087.87,RTGS,payment
MOCK_000955,2026-05-29T10:21:49,NEW0000069,289C9503,106205.95,UPI,debit
MOCK_000956,2026-05-12T22:47:39,NEW0000046,063A7560,384129.03,NEFT,cash_in
MOCK_000957,2026-05-20T03:14:27,575E8550,NEW0000031,186785.42,NEFT,cash_in
MOCK_000958,2026-05-24T07:04:18,8001A4930,614B5989,227033.22,cheque,debit
MOCK_000959,2026-05-22T23:54:07,NEW0000084,NEW0000167,162464.48,RTGS,payment
MOCK_000960,2026-05-04T10:23:58,NEW0000164,800422350,273582.64,branch_cash,transfer
MOCK_000961,2026-05-20T08:46:20,549B9965,605E6253,44603.26,IMPS,payment
MOCK_000962,2026-05-08T11:34:47,930B2367,NEW0000049,60309.79,net_banking,cash_out
MOCK_000963,2026-05-07T08:57:36,NEW0000079,NEW0000154,179528.54,NEFT,cash_in
MOCK_000964,2026-05-24T03:05:32,800043C00,80071E780,134247.02,branch_cash,transfer
MOCK_000965,2026-05-21T16:20:45,NEW0000094,NEW0000111,46482.8,ATM,cash_out
MOCK_000966,2026-05-25T01:05:32,NEW0000165,NEW0000039,263644.08,NEFT,cash_in
MOCK_000967,2026-05-15T13:59:00,8001A4930,NEW0000122,74311.78,RTGS,cash_in
MOCK_000968,2026-05-03T07:36:26,NEW0000133,NEW0000200,275501.65,UPI,debit
MOCK_000969,2026-05-28T14:19:30,NEW0000013,NEW0000145,406414.25,ATM,cash_in
MOCK_000970,2026-05-23T11:17:35,605E6253,NEW0000010,89784.3,RTGS,cash_out
MOCK_000971,2026-05-16T05:46:26,714B6082,NEW0000076,293608.32,net_banking,cash_out
MOCK_000972,2026-05-11T05:54:44,NEW0000067,549B9965,92551.84,cheque,transfer
MOCK_000973,2026-05-01T15:30:03,216B4120,NEW0000010,85875.96,net_banking,cash_out
MOCK_000974,2026-05-24T15:04:22,NEW0000168,NEW0000154,151406.96,ATM,cash_out
MOCK_000975,2026-05-10T06:18:01,NEW0000022,922D3093,55965.13,UPI,payment
MOCK_000976,2026-05-12T17:41:39,NEW0000053,8002BA920,217899.88,IMPS,transfer
MOCK_000977,2026-05-02T01:25:06,NEW0000145,NEW0000013,58238.25,RTGS,cash_out
MOCK_000978,2026-05-29T09:50:16,NEW0000120,545A5242,121322.4,cheque,debit
MOCK_000979,2026-05-05T23:36:42,NEW0000100,922D3093,315208.64,branch_cash,cash_out
MOCK_000980,2026-05-27T21:48:41,NEW0000188,NEW0000292,499513.19,UPI,cash_out
MOCK_000981,2026-05-24T16:26:47,525E1591,909E1852,115960.57,UPI,debit
MOCK_000982,2026-05-14T00:03:59,NEW0000200,063A7560,446439.67,branch_cash,cash_out
MOCK_000983,2026-05-22T18:20:12,909E1852,NEW0000088,348760.25,UPI,payment
MOCK_000984,2026-05-12T06:25:11,457A1192,545A5242,253822.9,ATM,debit
MOCK_000985,2026-05-15T05:49:43,NEW0000183,NEW0000033,361500.27,branch_cash,cash_out
MOCK_000986,2026-05-23T22:17:53,NEW0000172,NEW0000092,399879.53,RTGS,debit
MOCK_000987,2026-05-24T10:36:26,80052F960,NEW0000170,64556.99,IMPS,payment
MOCK_000988,2026-05-15T17:46:48,NEW0000025,NEW0000126,117367.11,UPI,transfer
MOCK_000989,2026-05-09T11:33:26,005B7236,8001D2320,413976.06,UPI,transfer
MOCK_000990,2026-05-28T06:45:21,NEW0000010,NEW0000030,112055.58,cheque,cash_in
MOCK_000991,2026-05-13T23:38:59,NEW0000196,8005FF2D0,448159.89,NEFT,transfer
MOCK_000992,2026-05-06T09:14:37,NEW0000112,NEW0000193,487330.13,NEFT,debit
MOCK_000993,2026-05-10T23:17:32,868A4181,NEW0000010,455493.78,RTGS,cash_in
MOCK_000994,2026-05-05T19:41:10,NEW0000195,NEW0000292,77156.32,ATM,cash_in
MOCK_000995,2026-05-21T04:23:01,NEW0000031,NEW0000112,384611.96,UPI,payment
MOCK_000996,2026-05-09T07:32:04,NEW0000121,525E1591,42626.08,ATM,cash_out
MOCK_000997,2026-05-26T17:05:14,289C9503,NEW0000049,210866.89,IMPS,payment
MOCK_000998,2026-05-26T01:21:52,NEW0000105,NEW0000117,397305.73,ATM,transfer
MOCK_000999,2026-05-04T09:04:04,605E6253,80026B6A0,42398.26,ATM,cash_out
MOCK_001000,2026-05-02T19:13:02,NEW0000042,930B2367,330091.48,RTGS,debit
MOCK_001001,2026-05-26T05:35:08,NEW0000074,NEW0000169,486330.85,branch_cash,cash_out
MOCK_001002,2026-05-16T05:28:53,NEW0000179,472B9107,454616.33,UPI,cash_in
MOCK_001003,2026-05-20T14:37:19,NEW0000156,NEW0000179,223100.06,IMPS,debit
MOCK_001004,2026-05-17T18:14:46,NEW0000158,NEW0000178,443838.57,branch_cash,payment
MOCK_001005,2026-05-19T22:22:31,NEW0000021,NEW0000204,362552.09,RTGS,debit
MOCK_001006,2026-05-27T18:52:37,NEW0000072,525E1591,156133.08,ATM,payment
MOCK_001007,2026-05-15T18:07:05,8006524E0,495E4167,363257.36,NEFT,transfer
MOCK_001008,2026-05-07T00:15:09,NEW0000066,NEW0000090,23875.96,NEFT,cash_out
MOCK_001009,2026-05-12T11:04:23,118C2559,NEW0000204,402695.73,IMPS,cash_in
MOCK_001010,2026-05-28T19:19:13,289C9503,NEW0000183,336220.18,branch_cash,debit
MOCK_001011,2026-05-10T08:20:35,NEW0000026,013C2991,411423.13,ATM,cash_out
MOCK_001012,2026-05-04T23:28:31,614B5989,714B6082,46133.38,branch_cash,payment
MOCK_001013,2026-05-26T13:07:55,545A5242,575E8550,201382.83,branch_cash,cash_in
MOCK_001014,2026-05-24T18:21:24,NEW0000074,545A5242,365861.16,branch_cash,payment
MOCK_001015,2026-05-07T06:44:40,233C9131,NEW0000145,484016.22,NEFT,payment
MOCK_001016,2026-05-18T22:18:10,618A9717,NEW0000143,460849.46,NEFT,debit
MOCK_001017,2026-05-15T01:23:50,NEW0000028,NEW0000200,20150.67,RTGS,transfer
MOCK_001018,2026-05-02T08:35:47,073A8578,800043C00,395603.94,RTGS,debit
MOCK_001019,2026-05-09T21:18:01,472B9107,NEW0000055,409564.34,net_banking,transfer
MOCK_001020,2026-05-21T06:30:37,NEW0000054,618A9717,240593.4,cheque,debit
MOCK_001021,2026-05-30T09:42:10,NEW0000204,NEW0000121,66413.48,RTGS,debit
MOCK_001022,2026-05-08T05:34:38,NEW0000194,545A5242,433174.11,ATM,transfer
MOCK_001023,2026-05-12T07:15:27,NEW0000170,NEW0000099,450123.21,ATM,debit
MOCK_001024,2026-05-14T11:09:55,289C9503,NEW0000188,322961.81,RTGS,transfer
MOCK_001025,2026-05-07T00:12:57,605E6253,NEW0000143,321960.66,NEFT,payment
MOCK_001026,2026-05-28T16:22:58,NEW0000138,800422350,260881.68,net_banking,debit
MOCK_001027,2026-05-09T17:24:58,NEW0000030,NEW0000136,481188.76,cheque,payment
MOCK_001028,2026-05-22T13:33:53,614B5989,NEW0000148,42333.13,ATM,cash_out
MOCK_001029,2026-05-17T12:04:41,800043C00,NEW0000005,218514.34,branch_cash,transfer
MOCK_001030,2026-05-06T13:34:14,NEW0000081,8001A4930,489893.26,RTGS,cash_in
MOCK_001031,2026-05-15T21:26:28,005B7236,NEW0000039,476082.84,RTGS,transfer
MOCK_001032,2026-05-03T20:09:34,NEW0000083,614B5989,149019.19,NEFT,cash_in
MOCK_001033,2026-05-03T12:26:32,NEW0000244,NEW0000010,101287.7,IMPS,cash_out
MOCK_001034,2026-05-14T01:44:33,525E1591,NEW0000010,30325.38,net_banking,debit
MOCK_001035,2026-05-12T08:19:38,8003479D0,NEW0000074,456868.41,UPI,cash_in
MOCK_001036,2026-05-27T22:16:51,013C2991,NEW0000063,325778.94,RTGS,cash_in
MOCK_001037,2026-05-25T07:02:45,545A5242,NEW0000074,101736.42,RTGS,cash_in
MOCK_001038,2026-05-21T13:42:26,8001D2320,NEW0000137,480676.44,net_banking,transfer
MOCK_001039,2026-05-15T01:00:00,NEW0000145,NEW0000158,326532.89,RTGS,transfer
MOCK_001040,2026-05-19T10:54:39,8003479D0,005B7236,499620.94,IMPS,debit
MOCK_001041,2026-05-26T22:15:32,NEW0000072,118C2559,281545.16,cheque,transfer
MOCK_001042,2026-05-28T00:20:42,NEW0000010,NEW0000185,499410.64,branch_cash,payment
MOCK_001043,2026-05-13T16:30:25,NEW0000081,NEW0000087,489820.38,net_banking,cash_in
MOCK_001044,2026-05-30T02:29:02,NEW0000244,NEW0000145,164235.34,RTGS,transfer
MOCK_001045,2026-05-09T10:11:02,NEW0000001,NEW0000172,206587.38,net_banking,cash_out
MOCK_001046,2026-05-02T12:03:23,130B7545,NEW0000137,446287.17,net_banking,transfer
MOCK_001047,2026-05-19T18:35:51,80071E780,NEW0000091,88601.55,UPI,transfer
MOCK_001048,2026-05-01T23:02:50,457A1192,NEW0000210,379212.92,ATM,payment
MOCK_001049,2026-05-11T17:39:20,909E1852,NEW0000183,117136.63,net_banking,cash_in
MOCK_001050,2026-05-30T10:04:21,800043C00,NEW0000180,104551.07,IMPS,cash_out
MOCK_001051,2026-05-09T06:37:12,NEW0000280,800043C00,275897.08,RTGS,transfer
MOCK_001052,2026-05-28T15:59:07,118C2559,005B7236,427740.92,cheque,payment
MOCK_001053,2026-05-26T20:55:18,NEW0000005,NEW0000177,307232.13,net_banking,transfer
MOCK_001054,2026-05-03T12:25:28,NEW0000164,NEW0000166,426931.37,ATM,cash_out
MOCK_001055,2026-05-26T03:51:27,NEW0000104,575E8550,233298.7,ATM,debit
MOCK_001056,2026-05-21T09:24:28,NEW0000184,NEW0000280,266209.82,ATM,transfer
MOCK_001057,2026-05-02T05:33:37,NEW0000204,NEW0000200,495132.42,IMPS,cash_out
MOCK_001058,2026-05-16T02:06:54,NEW0000063,NEW0000204,31431.43,NEFT,transfer
MOCK_001059,2026-05-17T05:29:26,216B4120,NEW0000074,420255.39,IMPS,transfer
MOCK_001060,2026-05-26T05:27:55,NEW0000204,NEW0000085,397057.62,NEFT,debit
MOCK_001061,2026-05-29T02:30:27,NEW0000195,545A5242,62421.94,UPI,transfer
MOCK_001062,2026-05-04T00:14:16,80052F960,233C9131,459558.7,net_banking,transfer
MOCK_001063,2026-05-03T17:00:00,NEW0000074,868A4181,279633.43,cheque,cash_out
MOCK_001064,2026-05-30T02:33:23,909E1852,NEW0000059,393739.53,UPI,cash_out
MOCK_001065,2026-05-05T21:59:50,NEW0000013,NEW0000158,169814.84,UPI,cash_out
MOCK_001066,2026-05-01T14:19:02,013C2991,868A4181,297591.6,NEFT,debit
MOCK_001067,2026-05-25T16:54:32,NEW0000049,NEW0000032,128150.49,branch_cash,cash_out
MOCK_001068,2026-05-03T03:20:46,NEW0000113,233C9131,30254.99,cheque,debit
MOCK_001069,2026-05-29T08:01:12,130B7545,NEW0000079,442612.1,RTGS,payment
MOCK_001070,2026-05-01T09:24:57,238A9883,073A8578,258845.12,RTGS,transfer
MOCK_001071,2026-05-17T16:34:29,8005FF2D0,NEW0000108,97711.61,IMPS,payment
MOCK_001072,2026-05-23T16:33:47,NEW0000087,8003479D0,299885.15,ATM,debit
MOCK_001073,2026-05-16T22:52:08,NEW0000204,NEW0000107,81148.37,net_banking,transfer
MOCK_001074,2026-05-12T04:17:19,922D3093,NEW0000177,233273.71,IMPS,payment
MOCK_001075,2026-05-19T05:58:08,605E6253,NEW0000084,102666.13,RTGS,transfer
MOCK_001076,2026-05-06T14:12:18,063A7560,8005FF2D0,71209.56,net_banking,payment
MOCK_001077,2026-05-10T15:59:41,NEW0000195,216B4120,98920.52,RTGS,payment
MOCK_001078,2026-05-12T22:34:08,NEW0000184,8005FF2D0,89278.93,UPI,payment
MOCK_001079,2026-05-07T15:54:01,NEW0000025,575E8550,189467.59,NEFT,cash_in
MOCK_001080,2026-05-19T01:49:10,NEW0000078,073A8578,330457.75,branch_cash,transfer
MOCK_001081,2026-05-26T20:28:16,233C9131,NEW0000049,189103.98,ATM,cash_in
MOCK_001082,2026-05-30T21:43:28,NEW0000074,618A9717,293667.06,cheque,payment
MOCK_001083,2026-05-07T03:20:05,800422350,NEW0000071,425752.8,net_banking,payment
MOCK_001084,2026-05-04T03:34:57,NEW0000120,NEW0000157,83725.1,branch_cash,debit
MOCK_001085,2026-05-19T03:36:01,80026B6A0,NEW0000244,262742.58,net_banking,cash_out
MOCK_001086,2026-05-02T18:38:50,013C2991,NEW0000116,103607.73,IMPS,cash_out
MOCK_001087,2026-05-19T07:20:00,NEW0000101,NEW0000013,285689.48,ATM,cash_in
MOCK_001088,2026-05-22T13:53:10,233C9131,NEW0000075,259415.17,IMPS,debit
MOCK_001089,2026-05-22T21:37:45,525E1591,NEW0000109,233780.82,branch_cash,cash_in
MOCK_001090,2026-05-09T17:12:33,NEW0000081,216B4120,220849.83,cheque,transfer
MOCK_001091,2026-05-25T21:26:41,8001A4930,525E1591,273330.48,NEFT,cash_in
MOCK_001092,2026-05-02T20:36:03,NEW0000025,073A8578,273017.57,ATM,payment
MOCK_001093,2026-05-14T07:46:27,NEW0000064,605E6253,95329.31,RTGS,debit
MOCK_001094,2026-05-17T19:51:21,NEW0000002,NEW0000072,391566.3,branch_cash,cash_out
MOCK_001095,2026-05-25T21:16:37,NEW0000193,NEW0000120,494637.42,RTGS,cash_out
MOCK_001096,2026-05-12T08:18:26,NEW0000292,NEW0000121,257917.52,net_banking,cash_out
MOCK_001097,2026-05-21T19:34:48,8001A4930,457A1192,385067.83,branch_cash,payment
MOCK_001098,2026-05-29T00:50:45,8005FF2D0,233C9131,436876.37,cheque,transfer
MOCK_001099,2026-05-11T22:42:56,289C9503,NEW0000086,209579.47,branch_cash,debit
MOCK_001100,2026-05-07T18:06:13,013C2991,618A9717,76854.08,ATM,debit
MOCK_001101,2026-05-19T23:24:54,NEW0000154,NEW0000146,490086.26,IMPS,cash_out
MOCK_001102,2026-05-16T23:07:40,80071E780,868A4181,284761.81,net_banking,cash_in
MOCK_001103,2026-05-02T13:21:05,868A4181,NEW0000045,413239.15,net_banking,transfer
MOCK_001104,2026-05-14T18:40:17,063A7560,NEW0000098,102954.09,cheque,debit
MOCK_001105,2026-05-09T08:11:29,800422350,922D3093,163392.77,branch_cash,cash_out
MOCK_001106,2026-05-24T05:12:10,NEW0000010,714B6082,371573.95,branch_cash,payment
MOCK_001107,2026-05-24T01:09:31,928C4969,614B5989,79399.04,cheque,debit
MOCK_001108,2026-05-10T19:00:02,614B5989,NEW0000070,3731.58,RTGS,cash_out
MOCK_001109,2026-05-26T12:40:02,930B2367,NEW0000063,164452.44,net_banking,cash_out
MOCK_001110,2026-05-23T03:38:08,618A9717,NEW0000073,173397.45,cheque,cash_out
MOCK_001111,2026-05-30T23:42:54,NEW0000044,549B9965,366624.64,net_banking,cash_out
MOCK_001112,2026-05-20T02:31:13,NEW0000046,NEW0000024,349325.39,UPI,payment
MOCK_001113,2026-05-27T02:30:34,NEW0000040,NEW0000074,145951.88,NEFT,payment
MOCK_001114,2026-05-06T21:14:38,NEW0000105,NEW0000141,497658.24,NEFT,transfer
MOCK_001115,2026-05-09T00:03:05,605E6253,545A5242,126390.78,UPI,cash_out
MOCK_001116,2026-05-23T10:09:25,NEW0000074,NEW0000191,190583.97,branch_cash,payment
MOCK_001117,2026-05-07T15:00:41,922D3093,614B5989,163561.91,net_banking,cash_out
MOCK_001118,2026-05-22T05:59:06,8001A4930,495E4167,70136.48,cheque,payment
MOCK_001119,2026-05-15T06:42:12,216B4120,NEW0000045,62084.45,branch_cash,payment
MOCK_001120,2026-05-08T10:50:10,NEW0000049,NEW0000280,220334.59,RTGS,payment
MOCK_001121,2026-05-03T07:38:23,NEW0000172,545A5242,418252.21,NEFT,cash_out
MOCK_001122,2026-05-03T08:41:54,NEW0000113,922D3093,386207.12,IMPS,payment
MOCK_001123,2026-05-21T11:17:45,495E4167,216B4120,13981.81,UPI,cash_in
MOCK_001124,2026-05-05T16:33:03,NEW0000174,NEW0000056,398464.11,RTGS,payment
MOCK_001125,2026-05-16T15:56:56,525E1591,NEW0000244,281031.44,IMPS,debit
MOCK_001126,2026-05-06T20:44:48,8006524E0,NEW0000013,116211.74,NEFT,cash_in
MOCK_001127,2026-05-01T13:57:33,922D3093,NEW0000244,194599.44,net_banking,payment
MOCK_001128,2026-05-03T03:11:33,NEW0000280,NEW0000094,33674.96,IMPS,cash_out
MOCK_001129,2026-05-27T00:41:48,238A9883,868A4181,395631.97,RTGS,cash_in
MOCK_001130,2026-05-19T20:42:41,NEW0000153,NEW0000074,338953.48,RTGS,cash_in
MOCK_001131,2026-05-24T09:43:21,NEW0000049,NEW0000081,33766.07,UPI,debit
MOCK_001132,2026-05-12T06:47:43,NEW0000114,NEW0000074,251714.99,UPI,payment
MOCK_001133,2026-05-12T11:25:18,NEW0000049,NEW0000079,368959.26,IMPS,debit
MOCK_001134,2026-05-10T19:21:38,233C9131,611C3534,75843.78,IMPS,transfer
MOCK_001135,2026-05-16T22:57:05,NEW0000292,545A5242,67142.16,ATM,transfer
MOCK_001136,2026-05-02T03:36:17,714B6082,NEW0000073,114512.72,ATM,cash_in
MOCK_001137,2026-05-13T01:20:05,8006524E0,289C9503,400727.89,IMPS,debit
MOCK_001138,2026-05-01T07:02:24,NEW0000133,545A5242,32317.79,net_banking,transfer
MOCK_001139,2026-05-10T21:56:00,NEW0000013,NEW0000036,62789.24,RTGS,debit
MOCK_001140,2026-05-21T16:36:19,928C4969,8001A4930,362497.3,cheque,payment
MOCK_001141,2026-05-13T02:04:13,NEW0000062,238A9883,151557.32,net_banking,payment
MOCK_001142,2026-05-20T07:59:18,8003479D0,073A8578,188864.97,net_banking,cash_out
MOCK_001143,2026-05-08T13:36:41,909E1852,NEW0000194,409803.71,net_banking,transfer
MOCK_001144,2026-05-15T13:47:42,NEW0000109,NEW0000194,297595.73,RTGS,debit
MOCK_001145,2026-05-23T00:29:09,NEW0000065,472B9107,141620.04,net_banking,transfer
MOCK_001146,2026-05-10T04:55:48,614B5989,8002BA920,2100.23,ATM,cash_out
MOCK_001147,2026-05-19T02:44:43,714B6082,NEW0000190,192024.87,cheque,debit
MOCK_001148,2026-05-19T16:21:17,618A9717,NEW0000031,466065.46,RTGS,payment
MOCK_001149,2026-05-17T22:07:24,NEW0000065,NEW0000192,254809.09,net_banking,cash_in
MOCK_001150,2026-05-12T23:31:59,NEW0000166,NEW0000013,121184.01,UPI,cash_in
MOCK_001151,2026-05-08T04:17:51,NEW0000173,289C9503,130672.74,net_banking,payment
MOCK_001152,2026-05-08T20:04:35,238A9883,289C9503,6178.57,NEFT,cash_out
MOCK_001153,2026-05-26T04:08:21,013C2991,NEW0000020,454975.47,branch_cash,payment
MOCK_001154,2026-05-26T21:13:28,NEW0000064,NEW0000128,329246.45,branch_cash,debit
MOCK_001155,2026-05-05T07:32:42,714B6082,NEW0000186,54645.94,ATM,payment
MOCK_001156,2026-05-15T22:57:46,928C4969,NEW0000101,3220.09,RTGS,cash_out
MOCK_001157,2026-05-26T11:37:30,063A7560,NEW0000106,208426.99,cheque,cash_out
MOCK_001158,2026-05-10T14:42:38,073A8578,233C9131,243240.77,NEFT,cash_out
MOCK_001159,2026-05-09T20:53:42,928C4969,800422350,404591.22,IMPS,cash_in
MOCK_001160,2026-05-06T07:13:18,NEW0000104,909E1852,434182.31,RTGS,transfer
MOCK_001161,2026-05-17T14:38:09,80071E780,063A7560,14843.03,IMPS,cash_out
MOCK_001162,2026-05-13T22:00:23,NEW0000049,800422350,375901.83,UPI,debit
MOCK_001163,2026-05-01T08:27:38,NEW0000010,80026B6A0,187839.14,cheque,cash_out
MOCK_001164,2026-05-18T23:59:45,NEW0000204,NEW0000086,340933.18,ATM,cash_in
MOCK_001165,2026-05-30T15:38:38,NEW0000092,NEW0000096,28630.2,ATM,cash_in
MOCK_001166,2026-05-20T12:08:26,NEW0000000,80052F960,362612.84,RTGS,transfer
MOCK_001167,2026-05-13T01:34:02,NEW0000135,80052F960,184221.26,net_banking,debit
MOCK_001168,2026-05-16T15:22:15,457A1192,NEW0000074,8324.99,ATM,transfer
MOCK_001169,2026-05-12T08:06:55,NEW0000188,545A5242,303385.44,branch_cash,debit
MOCK_001170,2026-05-05T21:02:21,NEW0000089,8003479D0,367141.53,cheque,debit
MOCK_001171,2026-05-25T11:56:39,8002BA920,NEW0000146,15882.56,net_banking,transfer
MOCK_001172,2026-05-09T03:47:44,575E8550,NEW0000119,448205.32,NEFT,cash_out
MOCK_001173,2026-05-05T08:11:44,NEW0000061,8001D2320,52743.78,UPI,payment
MOCK_001174,2026-05-14T14:38:26,NEW0000083,NEW0000196,110195.81,cheque,cash_out
MOCK_001175,2026-05-26T22:47:17,NEW0000171,233C9131,316777.76,net_banking,transfer
MOCK_001176,2026-05-30T03:50:32,NEW0000085,NEW0000147,32342.87,ATM,cash_out
MOCK_001177,2026-05-28T06:39:39,NEW0000190,NEW0000097,483124.34,branch_cash,payment
MOCK_001178,2026-05-17T12:24:20,NEW0000010,NEW0000054,370293.2,IMPS,transfer
MOCK_001179,2026-05-29T00:09:24,233C9131,NEW0000097,368461.58,cheque,transfer
